timestamp_hour,prev_pip,previous 9 number,prev 8 pip change,prev9 prices,pips_output
14,-2,"[2, 1, 6, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 0, 0, 0, 0, 0]","[1.0601, 1.06005, 1.06, 1.05995, 1.0599, 1.05995, 1.0599, 1.05995, 1.0599]",0
14,-1,"[6, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 1, 0, 0, 0, 0]","[1.06, 1.05995, 1.0599, 1.05985, 1.0599, 1.05995, 1.0599, 1.05995, 1.0599]",1
14,-1,"[8, 1, 8, 1, 3, 5, 5, 7, 5]","[-1, 1, -1, -1, 0, -1, 0, 0]","[1.0595, 1.05945, 1.0595, 1.05945, 1.0594, 1.05935, 1.0593, 1.05925, 1.0593]",-1
14,2,"[2, 7, 2, 9, 2, 7, 5, 7, 5]","[1, -1, 0, 0, 1, 1, 0, 0]","[1.05975, 1.0598, 1.05975, 1.0597, 1.05975, 1.05985, 1.0599, 1.05995, 1.0599]",-3
14,-3,"[1, 1, 1, 3, 1, 3, 5, 7, 5]","[0, 0, -1, 63, -63, 0, -1, 1]","[1.0579, 1.05795, 1.0579, 1.05785, 1.0641, 1.05785, 1.0578, 1.05775, 1.0578]",-2
14,-1,"[5, 5, 3, 4, 3, 5, 5, 7, 5]","[1, 0, 1, -1, 0, -1, 0, 0]","[1.05885, 1.0589, 1.05895, 1.059, 1.05895, 1.0589, 1.05885, 1.0588, 1.05885]",-2
14,2,"[6, 4, 6, 2, 7, 7, 5, 7, 5]","[0, 0, 1, 1, 0, 1, -1, 1]","[1.05965, 1.0596, 1.05965, 1.05975, 1.0598, 1.05985, 1.0599, 1.05985, 1.0599]",0
14,-1,"[6, 7, 6, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, -1, 1, -1, 1]","[1.06, 1.05995, 1.06, 1.05995, 1.0599, 1.05985, 1.0599, 1.05985, 1.0599]",0
14,-1,"[6, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 1, -1, 1, -1, 1]","[1.06, 1.05995, 1.0599, 1.05985, 1.0599, 1.05985, 1.0599, 1.05985, 1.0599]",0
15,2,"[9, 7, 7, 7, 7, 5, 5, 7, 5]","[1, 0, 0, 0, 1, 0, -1, 1]","[1.06025, 1.0603, 1.06035, 1.0603, 1.06035, 1.0604, 1.06045, 1.06035, 1.0604]",1
16,1,"[5, 7, 9, 9, 9, 7, 5, 7, 5]","[-1, -1, 0, 0, 1, 0, 0, 0]","[1.0589, 1.0588, 1.05875, 1.0587, 1.05875, 1.0588, 1.05885, 1.0588, 1.05885]",-2
7,-2,"[1, 1, 1, 1, 5, 1, 5, 7, 5]","[0, 0, 0, -1, 1, -1, -1, 1]","[1.05365, 1.0536, 1.05365, 1.0536, 1.05355, 1.0536, 1.05355, 1.05345, 1.0535]",-2
7,2,"[7, 7, 2, 7, 2, 7, 5, 7, 5]","[-1, 0, 0, 0, 1, 1, -1, 1]","[1.05345, 1.0534, 1.05335, 1.0534, 1.05335, 1.05345, 1.0535, 1.05345, 1.0535]",-3
10,1,"[2, 9, 2, 9, 5, 7, 5, 7, 5]","[0, 0, 0, 1, 0, 0, 0, 0]","[1.0555, 1.05555, 1.0555, 1.05555, 1.05565, 1.0556, 1.05565, 1.0556, 1.05565]",0
10,1,"[3, 8, 3, 8, 3, 3, 5, 7, 5]","[1, -1, 1, -1, 0, -1, 0, 0]","[1.05575, 1.0558, 1.05575, 1.0558, 1.05575, 1.0557, 1.05565, 1.0556, 1.05565]",1
12,-2,"[1, 6, 1, 5, 5, 5, 5, 7, 5]","[1, -1, -1, 0, 0, 0, -1, 1]","[1.05685, 1.0569, 1.0568, 1.05675, 1.0567, 1.05675, 1.0567, 1.05665, 1.0567]",0
12,3,"[1, 3, 5, 7, 5, 3, 5, 7, 5]","[-1, 0, -1, 1, 0, 0, -1, 1]","[1.0579, 1.05785, 1.0578, 1.05775, 1.0578, 1.05785, 1.0578, 1.05775, 1.0578]",0
12,4,"[5, 7, 5, 3, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, -1, 1, -1, 1]","[1.0578, 1.05775, 1.0578, 1.05785, 1.0578, 1.05775, 1.0578, 1.05775, 1.0578]",-1
12,2,"[9, 7, 9, 7, 5, 5, 5, 7, 5]","[1, -1, 1, 0, 1, -1, 0, 0]","[1.05875, 1.0588, 1.05875, 1.0588, 1.05885, 1.0589, 1.05885, 1.0588, 1.05885]",-2
14,-1,"[1, 3, 5, 7, 9, 7, 5, 7, 5]","[-1, 0, -1, 0, 0, 1, -1, 1]","[1.0547, 1.05465, 1.0546, 1.05455, 1.0545, 1.05455, 1.0546, 1.05455, 1.0546]",-1
15,3,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[21, -21, 0, 0, 0, 0, 0, 0]","[1.05565, 1.05775, 1.05565, 1.0556, 1.05565, 1.0556, 1.05565, 1.0556, 1.05565]",0
15,2,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.05565, 1.0556, 1.05565, 1.0556, 1.05565, 1.0556, 1.05565, 1.0556, 1.05565]",-1
15,61,"[3, 3, 7, 5, 7, 3, 5, 7, 5]","[0, -1, 0, 0, 1, -1, 0, 0]","[1.05725, 1.0572, 1.05715, 1.0571, 1.05715, 1.0572, 1.0571, 1.05715, 1.0571]",-64
16,-1,"[5, 7, 9, 7, 5, 3, 5, 7, 5]","[-1, 0, 0, 1, 0, 0, -1, 1]","[1.0578, 1.05775, 1.0577, 1.05775, 1.0578, 1.05785, 1.0578, 1.05775, 1.0578]",1
16,2,"[9, 2, 7, 2, 7, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 1, 0, 0]","[1.0597, 1.05975, 1.0598, 1.05975, 1.0598, 1.05985, 1.0599, 1.05995, 1.0599]",-2
6,1,"[7, 7, 5, 5, 7, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, 0, 0]","[1.0592, 1.05925, 1.05935, 1.0593, 1.05925, 1.0592, 1.0593, 1.05925, 1.0593]",-1
7,2,"[5, 9, 9, 8, 9, 9, 5, 7, 5]","[-1, 0, -1, 1, 0, 1, 0, 0]","[1.0571, 1.05705, 1.057, 1.05695, 1.057, 1.05705, 1.0571, 1.05715, 1.0571]",0
7,4,"[7, 9, 7, 9, 7, 9, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.0588, 1.05875, 1.0588, 1.05875, 1.0588, 1.05875, 1.05885, 1.0588, 1.05885]",1
7,5,"[7, 9, 7, 9, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, 0, 0]","[1.0588, 1.05875, 1.0588, 1.05875, 1.05885, 1.0588, 1.05885, 1.0588, 1.05885]",0
7,1,"[5, 7, 9, 7, 5, 7, 5, 7, 5]","[0, -1, 1, 0, 0, 0, 0, 0]","[1.05885, 1.0588, 1.05875, 1.0588, 1.05885, 1.0588, 1.05885, 1.0588, 1.05885]",1
7,1,"[9, 7, 5, 5, 5, 7, 5, 7, 5]","[1, 0, 1, -1, 0, 0, 0, 0]","[1.05875, 1.0588, 1.05885, 1.0589, 1.05885, 1.0588, 1.05885, 1.0588, 1.05885]",0
12,-2,"[1, 1, 5, 1, 5, 1, 5, 7, 5]","[0, -1, 1, -1, 1, -1, -1, 1]","[1.05685, 1.0568, 1.05675, 1.0568, 1.05675, 1.0568, 1.0567, 1.05665, 1.0567]",0
12,-1,"[5, 1, 5, 1, 5, 7, 5, 7, 5]","[1, -1, 1, -1, -1, 1, -1, 1]","[1.05675, 1.0568, 1.05675, 1.0568, 1.0567, 1.05665, 1.0567, 1.05665, 1.0567]",0
13,-2,"[1, 3, 5, 3, 5, 3, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, -1, 1]","[1.0579, 1.05785, 1.0578, 1.05785, 1.0578, 1.05785, 1.0578, 1.05775, 1.0578]",-1
13,-1,"[7, 2, 7, 7, 5, 5, 5, 7, 5]","[-1, 1, 0, 1, 0, 0, -1, 1]","[1.0566, 1.05655, 1.0566, 1.05665, 1.0567, 1.05675, 1.0567, 1.05665, 1.0567]",1
14,8,"[7, 7, 5, 5, 1, 5, 5, 7, 5]","[0, 1, 0, 1, -1, 0, -1, 1]","[1.0566, 1.05665, 1.0567, 1.05675, 1.0568, 1.05675, 1.0567, 1.05665, 1.0567]",-1
14,4,"[5, 5, 1, 5, 5, 7, 5, 7, 5]","[0, 1, -1, 0, -1, 1, -1, 1]","[1.0567, 1.05675, 1.0568, 1.05675, 1.0567, 1.05665, 1.0567, 1.05665, 1.0567]",-1
14,2,"[7, 5, 7, 7, 2, 7, 5, 7, 5]","[1, -1, 0, -1, 1, 1, -1, 1]","[1.05665, 1.0567, 1.05665, 1.0566, 1.05655, 1.05665, 1.0567, 1.05665, 1.0567]",1
14,1,"[9, 1, 9, 1, 9, 1, 5, 7, 5]","[1, -1, 1, -1, 1, 0, 62, -62]","[1.05505, 1.0551, 1.05505, 1.0551, 1.05505, 1.0551, 1.05515, 1.0614, 1.05515]",1
14,-4,"[8, 3, 3, 7, 3, 3, 5, 7, 5]","[-1, 0, -12, 12, 0, -1, 0, 0]","[1.0558, 1.05575, 1.0557, 1.05455, 1.05575, 1.0557, 1.05565, 1.0556, 1.05565]",-1
14,-4,"[5, 3, 5, 7, 9, 7, 5, 7, 5]","[1, -1, 0, -1, 1, 0, 0, 0]","[1.05565, 1.0557, 1.05565, 1.0556, 1.05555, 1.0556, 1.05565, 1.0556, 1.05565]",-1
14,-1,"[3, 1, 3, 1, 3, 1, 5, 7, 5]","[1, -1, 1, -1, 1, -1, -1, 1]","[1.05465, 1.0547, 1.05465, 1.0547, 1.05465, 1.0547, 1.0546, 1.05455, 1.0546]",1
14,3,"[9, 7, 5, 7, 5, 3, 5, 7, 5]","[1, 0, 0, 0, 1, -1, 0, 0]","[1.05555, 1.0556, 1.05565, 1.0556, 1.05565, 1.0557, 1.05565, 1.0556, 1.05565]",2
14,-1,"[3, 3, 5, 3, 3, 3, 5, 7, 5]","[0, -1, 1, 0, 0, -1, 0, 0]","[1.05575, 1.0557, 1.05565, 1.0557, 1.05575, 1.0557, 1.05565, 1.0556, 1.05565]",-1
7,1,"[7, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 1, -1, 1, -1, 1]","[1.0566, 1.05665, 1.0567, 1.05665, 1.0567, 1.05665, 1.0567, 1.05665, 1.0567]",1
8,-1,"[4, 2, 7, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 1, -1, 1, -1, 1]","[1.0565, 1.05655, 1.0566, 1.05665, 1.0567, 1.05665, 1.0567, 1.05665, 1.0567]",8
8,-5,"[8, 3, 3, 3, 3, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 0, 0, 0]","[1.0573, 1.05725, 1.0572, 1.05725, 1.0572, 1.05715, 1.0571, 1.05715, 1.0571]",0
8,1,"[1, 3, 1, 3, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, -1, 1, -1, 1]","[1.0579, 1.05785, 1.0579, 1.05785, 1.0578, 1.05775, 1.0578, 1.05775, 1.0578]",2
11,1,"[9, 9, 9, 9, 5, 7, 5, 7, 5]","[0, 0, 0, 1, 0, 0, 0, 0]","[1.057, 1.05705, 1.057, 1.05705, 1.0571, 1.05715, 1.0571, 1.05715, 1.0571]",1
12,8,"[1, 5, 5, 1, 7, 5, 5, 7, 5]","[-1, 0, 1, -2, 1, 0, -1, 1]","[1.05365, 1.05355, 1.0535, 1.05365, 1.05345, 1.0535, 1.05355, 1.05345, 1.05355]",-2
12,10,"[5, 1, 7, 5, 5, 7, 5, 7, 5]","[1, -2, 1, 0, -1, 1, -1, 1]","[1.0535, 1.05365, 1.05345, 1.0535, 1.05355, 1.05345, 1.05355, 1.05345, 1.05355]",-4
12,8,"[7, 2, 7, 7, 2, 7, 5, 7, 5]","[0, 1, -1, 0, 1, 1, -1, 1]","[1.0534, 1.05335, 1.05345, 1.0534, 1.05335, 1.05345, 1.0535, 1.05345, 1.05355]",-3
12,1,"[1, 5, 5, 5, 1, 5, 5, 7, 5]","[-1, 0, 0, 1, -1, 0, -1, 1]","[1.05365, 1.05355, 1.0535, 1.05355, 1.0536, 1.05355, 1.0535, 1.05345, 1.0535]",1
12,2,"[7, 2, 7, 7, 7, 7, 5, 7, 5]","[0, 0, 1, -1, 1, 1, -1, 1]","[1.0534, 1.05335, 1.0534, 1.05345, 1.0534, 1.05345, 1.0535, 1.05345, 1.0535]",-1
12,1,"[5, 5, 5, 5, 5, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, -1, 1]","[1.0535, 1.05355, 1.0535, 1.05355, 1.0535, 1.05345, 1.0535, 1.05345, 1.05355]",-3
12,1,"[5, 5, 5, 5, 1, 5, 5, 7, 5]","[0, 0, 0, 1, -1, 0, -1, 1]","[1.0535, 1.05355, 1.0535, 1.05355, 1.0536, 1.05355, 1.0535, 1.05345, 1.0535]",-2
12,2,"[5, 5, 1, 5, 5, 7, 5, 7, 5]","[0, 1, -1, 0, -1, 1, -1, 1]","[1.0535, 1.05355, 1.0536, 1.05355, 1.0535, 1.05345, 1.0535, 1.05345, 1.0535]",-3
12,2,"[5, 7, 5, 7, 5, 5, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, -1, 1]","[1.0535, 1.05345, 1.0535, 1.05345, 1.0535, 1.05355, 1.0535, 1.05345, 1.0535]",-3
12,2,"[7, 5, 5, 5, 7, 7, 5, 7, 5]","[1, 0, 0, -1, -1, 2, -1, 1]","[1.05345, 1.0535, 1.05355, 1.0535, 1.05345, 1.0534, 1.0535, 1.05345, 1.05355]",-7
12,-1,"[5, 5, 5, 7, 7, 7, 5, 7, 5]","[0, 0, -1, -1, 1, 1, -1, 1]","[1.0535, 1.05355, 1.0535, 1.05345, 1.0534, 1.05345, 1.0535, 1.05345, 1.0535]",-5
12,4,"[9, 2, 7, 7, 7, 7, 5, 7, 5]","[1, 0, 1, -1, 1, 1, 64, -64]","[1.0533, 1.05335, 1.0534, 1.05345, 1.0534, 1.05345, 1.0535, 1.05995, 1.05355]",0
12,3,"[1, 1, 5, 1, 5, 5, 5, 7, 5]","[0, -1, 1, -1, 0, 0, -1, 1]","[1.05365, 1.0536, 1.05355, 1.0536, 1.0535, 1.05355, 1.0535, 1.05345, 1.0535]",2
12,-3,"[1, 5, 5, 5, 5, 5, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, -1, 1]","[1.0536, 1.05355, 1.0535, 1.05355, 1.0535, 1.05355, 1.0535, 1.05345, 1.0535]",5
12,4,"[9, 9, 2, 9, 9, 7, 5, 7, 5]","[1, 63, -63, -1, 1, 1, -1, 1]","[1.05445, 1.0545, 1.06085, 1.0545, 1.05445, 1.05455, 1.0546, 1.05455, 1.0546]",0
12,3,"[7, 2, 9, 2, 7, 7, 5, 7, 5]","[0, -1, 1, 0, 1, 1, -1, 1]","[1.0534, 1.05335, 1.0533, 1.05335, 1.0534, 1.05345, 1.0535, 1.05345, 1.0535]",-5
12,2,"[9, 2, 9, 2, 7, 7, 5, 7, 5]","[1, -1, 1, 0, 1, 1, -1, 1]","[1.0533, 1.05335, 1.0533, 1.05335, 1.0534, 1.05345, 1.0535, 1.05345, 1.0535]",1
12,5,"[9, 2, 7, 7, 5, 7, 5, 7, 5]","[1, 0, 1, 1, -1, 1, -1, 1]","[1.0533, 1.05335, 1.0534, 1.05345, 1.0535, 1.05345, 1.0535, 1.05345, 1.0535]",-1
12,1,"[5, 5, 5, 5, 5, 5, 5, 7, 5]","[0, 0, 0, 0, 0, 0, -1, 1]","[1.0535, 1.05355, 1.0535, 1.05355, 1.0535, 1.05355, 1.0535, 1.05345, 1.0535]",-2
12,-3,"[7, 7, 5, 5, 5, 5, 5, 7, 5]","[1, 1, 0, 0, 0, 0, -1, 1]","[1.0534, 1.05345, 1.0535, 1.05355, 1.0535, 1.05355, 1.0535, 1.05345, 1.0535]",5
12,4,"[2, 9, 9, 7, 9, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 1, -1, 1]","[1.0544, 1.05445, 1.0545, 1.05455, 1.0545, 1.05455, 1.0546, 1.05455, 1.0546]",2
12,-4,"[2, 6, 6, 1, 1, 3, 5, 7, 5]","[-1, 0, -1, 0, -1, 0, -1, 1]","[1.0549, 1.05485, 1.0548, 1.05475, 1.0547, 1.05465, 1.0546, 1.05455, 1.0546]",4
12,-4,"[6, 1, 1, 3, 5, 7, 5, 7, 5]","[-1, 0, -1, 0, -1, 1, -1, 1]","[1.0548, 1.05475, 1.0547, 1.05465, 1.0546, 1.05455, 1.0546, 1.05455, 1.0546]",4
12,-3,"[1, 3, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 1, -1, 1, -1, 1]","[1.0547, 1.05465, 1.0546, 1.05455, 1.0546, 1.05455, 1.0546, 1.05455, 1.0546]",3
12,-2,"[5, 5, 1, 1, 1, 5, 5, 7, 5]","[0, 1, 0, 0, -1, 0, -1, 1]","[1.0535, 1.05355, 1.0536, 1.05365, 1.0536, 1.05355, 1.0535, 1.05345, 1.0535]",1
12,-3,"[1, 5, 5, 7, 5, 5, 5, 7, 5]","[-1, 0, -1, 1, 0, 0, -1, 1]","[1.0536, 1.05355, 1.0535, 1.05345, 1.0535, 1.05355, 1.0535, 1.05345, 1.0535]",1
12,-1,"[1, 1, 5, 5, 1, 5, 5, 7, 5]","[0, -1, 0, 1, -1, 0, -1, 1]","[1.05365, 1.0536, 1.05355, 1.0535, 1.0536, 1.05355, 1.0535, 1.05345, 1.0535]",-2
12,1,"[7, 7, 7, 2, 7, 7, 5, 7, 5]","[1, -1, 0, 0, 1, 1, -1, 1]","[1.0534, 1.05345, 1.0534, 1.05335, 1.0534, 1.05345, 1.0535, 1.05345, 1.0535]",3
12,2,"[7, 2, 7, 7, 5, 7, 5, 7, 5]","[0, 0, 1, 1, -1, 1, -1, 1]","[1.0534, 1.05335, 1.0534, 1.05345, 1.0535, 1.05345, 1.0535, 1.05345, 1.0535]",1
12,1,"[7, 7, 7, 7, 5, 5, 5, 7, 5]","[1, -1, 1, 1, 0, 0, -1, 1]","[1.0534, 1.05345, 1.0534, 1.05345, 1.0535, 1.05355, 1.0535, 1.05345, 1.0535]",-3
12,1,"[5, 1, 5, 1, 1, 5, 5, 7, 5]","[1, -1, 1, 0, -1, 0, -1, 1]","[1.05355, 1.0536, 1.05355, 1.0536, 1.05365, 1.05355, 1.0535, 1.05345, 1.0535]",-1
12,-1,"[7, 7, 7, 7, 7, 7, 5, 7, 5]","[1, -1, 1, -1, 1, 1, -1, 1]","[1.0534, 1.05345, 1.0534, 1.05345, 1.0534, 1.05345, 1.0535, 1.05345, 1.0535]",-3
12,2,"[7, 7, 5, 7, 5, 7, 5, 7, 5]","[1, 1, -1, 1, -1, 1, -1, 1]","[1.0534, 1.05345, 1.0535, 1.05345, 1.0535, 1.05345, 1.0535, 1.05345, 1.0535]",-2
13,3,"[5, 5, 5, 5, 5, 5, 5, 7, 5]","[0, 0, 0, 0, 0, 0, -1, 22]","[1.0567, 1.05675, 1.0567, 1.05675, 1.0567, 1.05675, 1.0567, 1.05665, 1.05885]",3
13,4,"[5, 5, 5, 5, 5, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 22, -22, 1]","[1.0567, 1.05675, 1.0567, 1.05675, 1.0567, 1.05665, 1.05885, 1.05665, 1.0567]",2
13,1,"[6, 8, 9, 8, 9, 9, 5, 7, 5]","[0, 1, -1, 1, 0, 1, 0, 0]","[1.0569, 1.05695, 1.057, 1.05695, 1.057, 1.05705, 1.0571, 1.05715, 1.0571]",0
13,1,"[9, 8, 9, 9, 5, 7, 5, 7, 5]","[-1, 1, 0, 1, 0, 0, 0, 0]","[1.057, 1.05695, 1.057, 1.05705, 1.0571, 1.05715, 1.0571, 1.05715, 1.0571]",0
13,-1,"[7, 3, 3, 3, 3, 7, 5, 7, 5]","[1, 0, 0, 0, -1, 0, 0, 0]","[1.05715, 1.0572, 1.05725, 1.0572, 1.05725, 1.05715, 1.0571, 1.05715, 1.0571]",2
13,1,"[5, 7, 8, 1, 3, 7, 5, 7, 5]","[0, 1, 1, -1, -1, 0, 0, 0]","[1.0571, 1.05715, 1.0573, 1.05735, 1.0572, 1.05715, 1.0571, 1.05715, 1.0571]",1
13,64,"[8, 1, 3, 7, 5, 7, 5, 7, 5]","[1, -1, -1, 0, 0, 0, 0, 0]","[1.0573, 1.05735, 1.0572, 1.05715, 1.0571, 1.05715, 1.0571, 1.05715, 1.0571]",-62
13,-1,"[9, 9, 9, 9, 9, 9, 5, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0]","[1.057, 1.05705, 1.057, 1.05705, 1.057, 1.05705, 1.0571, 1.05715, 1.0571]",2
13,1,"[9, 9, 9, 7, 9, 7, 5, 7, 5]","[1, -1, 1, 0, 0, 1, -1, 1]","[1.05765, 1.0577, 1.05765, 1.05775, 1.0577, 1.05775, 1.0578, 1.05775, 1.0578]",-2
13,1,"[7, 5, 7, 3, 1, 3, 5, 7, 5]","[1, -12, 12, 1, -1, 0, -1, 1]","[1.05775, 1.0578, 1.05665, 1.05785, 1.0579, 1.05785, 1.0578, 1.05775, 1.0578]",0
13,-3,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.0567, 1.05665, 1.0567, 1.05665, 1.0567, 1.05665, 1.0567, 1.05665, 1.0567]",0
13,4,"[4, 4, 9, 9, 9, 7, 5, 7, 5]","[0, 1, 0, 1, 0, 1, -1, 1]","[1.0575, 1.05755, 1.0576, 1.05765, 1.0577, 1.05775, 1.0578, 1.05775, 1.0578]",-1
13,-2,"[2, 1, 1, 1, 1, 3, 5, 7, 5]","[-1, 0, 0, 0, -1, 0, -1, 1]","[1.058, 1.05795, 1.0579, 1.05795, 1.0579, 1.05785, 1.0578, 1.05775, 1.0578]",2
13,-1,"[1, 1, 1, 3, 5, 7, 5, 7, 5]","[0, 0, -1, 0, -1, 1, -1, 1]","[1.0579, 1.05795, 1.0579, 1.05785, 1.0578, 1.05775, 1.0578, 1.05775, 1.0578]",2
13,-1,"[3, 4, 3, 5, 5, 5, 5, 7, 5]","[1, -1, 0, -1, 1, -1, 0, 0]","[1.05895, 1.059, 1.05895, 1.0589, 1.05885, 1.0589, 1.05885, 1.0588, 1.05885]",1
13,-2,"[5, 5, 5, 7, 9, 7, 5, 7, 5]","[1, -1, 0, -1, 1, 0, 0, 0]","[1.05885, 1.0589, 1.05885, 1.0588, 1.05875, 1.0588, 1.05885, 1.0588, 1.05885]",-1
13,-1,"[5, 3, 5, 7, 9, 7, 5, 7, 5]","[0, 0, -1, 0, 0, 1, -1, 1]","[1.0578, 1.05785, 1.0578, 1.05775, 1.0577, 1.05775, 1.0578, 1.05775, 1.0578]",-1
13,1,"[9, 9, 9, 8, 9, 9, 5, 7, 5]","[0, 0, -1, 1, 0, 1, 0, 0]","[1.057, 1.05705, 1.057, 1.05695, 1.057, 1.05705, 1.0571, 1.05715, 1.0571]",-1
13,-1,"[7, 5, 7, 3, 5, 9, 5, 7, 5]","[0, 0, 1, -1, -1, 1, 0, 0]","[1.05715, 1.0571, 1.05715, 1.0572, 1.0571, 1.05705, 1.0571, 1.05715, 1.0571]",-3
13,1,"[7, 7, 7, 7, 2, 7, 5, 7, 5]","[0, 0, 0, -1, 1, 1, -1, 1]","[1.05665, 1.0566, 1.05665, 1.0566, 1.05655, 1.05665, 1.0567, 1.05665, 1.0567]",2
14,-2,"[1, 6, 8, 3, 3, 7, 5, 7, 5]","[0, -1, 0, 0, -1, 0, 0, 0]","[1.05735, 1.0574, 1.0573, 1.05725, 1.0572, 1.05715, 1.0571, 1.05715, 1.0571]",1
14,-1,"[1, 1, 1, 3, 1, 3, 5, 7, 5]","[0, 0, -1, 1, -1, 0, -1, 1]","[1.0579, 1.05795, 1.0579, 1.05785, 1.0579, 1.05785, 1.0578, 1.05775, 1.0578]",0
14,-1,"[3, 5, 1, 3, 5, 7, 5, 7, 5]","[0, 1, -1, 0, -1, 1, -1, 1]","[1.05785, 1.0578, 1.0579, 1.05785, 1.0578, 1.05775, 1.0578, 1.05775, 1.0578]",1
14,1,"[1, 5, 1, 5, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, -1, 1, -1, 1]","[1.0568, 1.05675, 1.0568, 1.05675, 1.0567, 1.05665, 1.0567, 1.05665, 1.0567]",0
14,2,"[9, 9, 9, 9, 9, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 1, -1, 1]","[1.0576, 1.05765, 1.0577, 1.05765, 1.0577, 1.05775, 1.0578, 1.05775, 1.0578]",3
15,1,"[5, 7, 5, 3, 5, 3, 5, 7, 5]","[0, 0, 1, -1, 1, -1, 0, 0]","[1.05565, 1.0556, 1.05565, 1.0557, 1.05565, 1.0557, 1.05565, 1.0556, 1.05565]",0
18,1,"[9, 9, 9, 9, 9, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 1, -1, 1]","[1.0545, 1.05445, 1.0545, 1.05445, 1.0545, 1.05455, 1.0546, 1.05455, 1.0546]",1
7,-2,"[3, 3, 3, 3, 3, 5, 5, 7, 5]","[0, 0, 0, 0, -1, 0, -1, 1]","[1.0504, 1.05045, 1.0504, 1.05045, 1.0504, 1.05035, 1.0503, 1.05025, 1.0503]",0
7,-7,"[5, 3, 7, 5, 1, 7, 5, 7, 5]","[0, -1, 1, 1, -2, 1, -1, 1]","[1.04885, 1.0488, 1.04875, 1.04885, 1.0489, 1.04875, 1.04885, 1.04875, 1.04885]",0
7,-11,"[3, 5, 7, 7, 3, 5, 5, 7, 5]","[-1, -1, 0, 2, -1, 0, -1, 1]","[1.0478, 1.0477, 1.04765, 1.0476, 1.0478, 1.04775, 1.0477, 1.0476, 1.0477]",-1
7,-12,"[3, 5, 5, 7, 5, 5, 5, 7, 5]","[-1, 0, -1, 1, 0, 0, -1, 1]","[1.0478, 1.04775, 1.0477, 1.0476, 1.0477, 1.04775, 1.0477, 1.04765, 1.0477]",0
7,-12,"[5, 7, 5, 5, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, -1, 1, -1, 1]","[1.0477, 1.0476, 1.0477, 1.04775, 1.0477, 1.04765, 1.0477, 1.04765, 1.0477]",0
7,-11,"[5, 5, 5, 7, 5, 7, 5, 7, 5]","[0, 0, -1, 1, -1, 1, -1, 1]","[1.0477, 1.04775, 1.0477, 1.04765, 1.0477, 1.04765, 1.0477, 1.04765, 1.0477]",-1
7,-12,"[5, 5, 5, 7, 7, 7, 5, 7, 5]","[0, 0, -1, 0, 0, 1, -1, 1]","[1.0477, 1.04775, 1.0477, 1.04765, 1.0476, 1.04765, 1.0477, 1.04765, 1.0477]",-1
7,-16,"[6, 3, 5, 3, 7, 3, 5, 7, 5]","[12, 0, 0, -1, 1, 0, -1, 1]","[1.04595, 1.0471, 1.04715, 1.0471, 1.04705, 1.0471, 1.04715, 1.04705, 1.04715]",4
7,6,"[6, 2, 2, 9, 9, 7, 5, 7, 5]","[1, 0, 1, 0, 1, 0, 0, 0]","[1.04635, 1.0464, 1.04645, 1.0465, 1.04655, 1.0466, 1.04665, 1.0466, 1.04665]",5
7,7,"[5, 7, 5, 7, 9, 7, 5, 7, 5]","[0, 0, 0, -1, 1, 0, 0, 0]","[1.04665, 1.0466, 1.04665, 1.0466, 1.04655, 1.0466, 1.04665, 1.0466, 1.04665]",4
7,5,"[9, 7, 2, 7, 2, 7, 5, 7, 5]","[1, 62, 1, -75, 12, 0, 0, 1]","[1.04655, 1.0466, 1.05285, 1.0529, 1.0454, 1.0466, 1.04665, 1.0466, 1.0467]",64
